build_id,image_name,implementation,width,height,bit_depth,is_grayscale,histogram_us,scan_us,norm_scale_us,h2d_us,h2d_bytes,d2h_us,d2h_bytes
1776698056,building.bmp,naive.cl,720,680,8,false,150,11,29,117,1468800,114,1468800
1776698056,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698056,paint.bmp,naive.cl,500,375,8,false,44,11,29,45,562500,43,562500
1776698056,paint.bmp,optimized.cl,500,375,8,false,7,11,3,45,562500,43,562500
1776698056,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698056,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698056,cars.bmp,naive.cl,370,415,8,false,40,11,29,38,460650,35,460650
1776698056,cars.bmp,optimized.cl,370,415,8,false,8,11,2,39,460650,35,460650
1776698056,land.bmp,naive.cl,1039,789,8,false,200,11,29,194,2459313,383,2459313
1776698056,land.bmp,optimized.cl,1039,789,8,false,34,11,3,197,2459313,382,2459313
1776698056,lamp.bmp,naive.cl,450,500,8,false,88,10,28,54,675000,52,675000
1776698056,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,54,675000,52,675000
1776698056,robot.bmp,naive.cl,450,450,8,false,69,17,34,51,607500,46,607500
1776698056,robot.bmp,optimized.cl,450,450,8,false,11,11,3,49,607500,46,607500
1776698056,moon.bmp,naive.cl,560,420,8,false,57,11,29,57,705600,54,705600
1776698056,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698056,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,70,786432
1776698056,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
1776698057,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,58,699392
1776698057,test.pgm,optimized.cl,1024,683,8,true,29,11,3,55,699392,53,699392
1776698057,building.bmp,naive.cl,720,680,8,false,150,12,28,117,1468800,114,1468800
1776698057,building.bmp,optimized.cl,720,680,8,false,13,10,2,117,1468800,114,1468800
1776698057,paint.bmp,naive.cl,500,375,8,false,44,11,29,46,562500,43,562500
1776698057,paint.bmp,optimized.cl,500,375,8,false,6,11,3,47,562500,43,562500
1776698057,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698057,wires.bmp,optimized.cl,326,326,8,false,8,11,3,27,318828,24,318828
1776698057,cars.bmp,naive.cl,370,415,8,false,39,11,28,38,460650,35,460650
1776698057,cars.bmp,optimized.cl,370,415,8,false,9,10,2,39,460650,35,460650
1776698057,land.bmp,naive.cl,1039,789,8,false,200,11,28,195,2459313,319,2459313
1776698057,land.bmp,optimized.cl,1039,789,8,false,34,11,3,195,2459313,576,2459313
1776698057,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698057,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,51,675000
1776698057,robot.bmp,naive.cl,450,450,8,false,64,12,29,50,607500,46,607500
1776698057,robot.bmp,optimized.cl,450,450,8,false,12,11,2,50,607500,46,607500
1776698057,moon.bmp,naive.cl,560,420,8,false,57,11,29,57,705600,54,705600
1776698057,moon.bmp,optimized.cl,560,420,8,false,12,11,2,58,705600,54,705600
1776698057,color_gradient_8bit.png,naive.cl,512,512,8,false,49,14,31,63,786432,60,786432
1776698057,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,62,786432
1776698059,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698059,test.pgm,optimized.cl,1024,683,8,true,29,11,2,56,699392,53,699392
1776698059,building.bmp,naive.cl,720,680,8,false,150,11,29,119,1468800,114,1468800
1776698059,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698059,paint.bmp,naive.cl,500,375,8,false,43,11,29,45,562500,43,562500
1776698059,paint.bmp,optimized.cl,500,375,8,false,7,11,2,45,562500,43,562500
1776698059,wires.bmp,naive.cl,326,326,8,false,27,11,29,27,318828,25,318828
1776698059,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,25,318828
1776698059,cars.bmp,naive.cl,370,415,8,false,40,11,29,38,460650,35,460650
1776698059,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698059,land.bmp,naive.cl,1039,789,8,false,200,10,28,194,2459313,337,2459313
1776698059,land.bmp,optimized.cl,1039,789,8,false,34,11,2,194,2459313,364,2459313
1776698059,lamp.bmp,naive.cl,450,500,8,false,88,10,28,54,675000,51,675000
1776698059,lamp.bmp,optimized.cl,450,500,8,false,11,11,3,55,675000,52,675000
1776698059,robot.bmp,naive.cl,450,450,8,false,63,11,29,50,607500,46,607500
1776698059,robot.bmp,optimized.cl,450,450,8,false,10,11,3,51,607500,46,607500
1776698059,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698059,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698059,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,29,63,786432,60,786432
1776698059,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698060,test.pgm,naive.cl,1024,683,8,true,187,11,28,55,699392,54,699392
1776698060,test.pgm,optimized.cl,1024,683,8,true,29,11,2,55,699392,53,699392
1776698060,building.bmp,naive.cl,720,680,8,false,150,11,29,117,1468800,114,1468800
1776698060,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698060,paint.bmp,naive.cl,500,375,8,false,45,11,28,45,562500,43,562500
1776698060,paint.bmp,optimized.cl,500,375,8,false,8,11,3,46,562500,43,562500
1776698060,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698060,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698060,cars.bmp,naive.cl,370,415,8,false,40,11,29,39,460650,35,460650
1776698060,cars.bmp,optimized.cl,370,415,8,false,9,11,3,39,460650,35,460650
1776698060,land.bmp,naive.cl,1039,789,8,false,200,11,29,195,2459313,328,2459313
1776698060,land.bmp,optimized.cl,1039,789,8,false,34,11,3,197,2459313,475,2459313
1776698060,lamp.bmp,naive.cl,450,500,8,false,88,11,38,58,675000,52,675000
1776698060,lamp.bmp,optimized.cl,450,500,8,false,12,12,2,54,675000,52,675000
1776698060,robot.bmp,naive.cl,450,450,8,false,63,12,29,49,607500,46,607500
1776698060,robot.bmp,optimized.cl,450,450,8,false,11,11,2,51,607500,46,607500
1776698060,moon.bmp,naive.cl,560,420,8,false,57,11,28,57,705600,54,705600
1776698060,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698060,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,65,786432,84,786432
1776698060,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,61,786432
1776698061,test.pgm,naive.cl,1024,683,8,true,187,11,28,56,699392,53,699392
1776698061,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,53,699392
1776698061,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698061,building.bmp,optimized.cl,720,680,8,false,12,10,3,117,1468800,114,1468800
1776698061,paint.bmp,naive.cl,500,375,8,false,44,10,28,46,562500,43,562500
1776698061,paint.bmp,optimized.cl,500,375,8,false,7,11,2,46,562500,43,562500
1776698061,wires.bmp,naive.cl,326,326,8,false,27,10,28,27,318828,24,318828
1776698061,wires.bmp,optimized.cl,326,326,8,false,7,11,2,28,318828,24,318828
1776698061,cars.bmp,naive.cl,370,415,8,false,39,10,28,38,460650,35,460650
1776698061,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698061,land.bmp,naive.cl,1039,789,8,false,200,11,29,210,2459313,310,2459313
1776698061,land.bmp,optimized.cl,1039,789,8,false,34,11,2,198,2459313,337,2459313
1776698061,lamp.bmp,naive.cl,450,500,8,false,88,10,29,54,675000,52,675000
1776698061,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,54,675000,52,675000
1776698061,robot.bmp,naive.cl,450,450,8,false,63,12,29,50,607500,46,607500
1776698061,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698061,moon.bmp,naive.cl,560,420,8,false,56,11,29,58,705600,54,705600
1776698061,moon.bmp,optimized.cl,560,420,8,false,12,11,2,60,705600,54,705600
1776698061,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698061,color_gradient_8bit.png,optimized.cl,512,512,8,false,12,11,3,64,786432,60,786432
1776698062,test.pgm,naive.cl,1024,683,8,true,186,11,28,55,699392,53,699392
1776698062,test.pgm,optimized.cl,1024,683,8,true,29,11,3,56,699392,53,699392
1776698062,building.bmp,naive.cl,720,680,8,false,149,11,30,126,1468800,114,1468800
1776698062,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698062,paint.bmp,naive.cl,500,375,8,false,45,12,29,45,562500,43,562500
1776698062,paint.bmp,optimized.cl,500,375,8,false,7,11,3,46,562500,43,562500
1776698062,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698062,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698062,cars.bmp,naive.cl,370,415,8,false,40,11,29,39,460650,35,460650
1776698062,cars.bmp,optimized.cl,370,415,8,false,9,11,2,39,460650,35,460650
1776698062,land.bmp,naive.cl,1039,789,8,false,199,10,28,194,2459313,383,2459313
1776698062,land.bmp,optimized.cl,1039,789,8,false,34,11,3,194,2459313,355,2459313
1776698062,lamp.bmp,naive.cl,450,500,8,false,89,11,28,55,675000,51,675000
1776698062,lamp.bmp,optimized.cl,450,500,8,false,11,11,2,54,675000,52,675000
1776698062,robot.bmp,naive.cl,450,450,8,false,63,11,28,49,607500,46,607500
1776698062,robot.bmp,optimized.cl,450,450,8,false,11,11,3,49,607500,46,607500
1776698062,moon.bmp,naive.cl,560,420,8,false,56,11,28,57,705600,78,705600
1776698062,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698062,color_gradient_8bit.png,naive.cl,512,512,8,false,48,10,28,63,786432,61,786432
1776698062,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,61,786432
1776698064,test.pgm,naive.cl,1024,683,8,true,187,10,28,56,699392,65,699392
1776698064,test.pgm,optimized.cl,1024,683,8,true,30,11,2,55,699392,53,699392
1776698064,building.bmp,naive.cl,720,680,8,false,149,10,28,117,1468800,114,1468800
1776698064,building.bmp,optimized.cl,720,680,8,false,12,11,3,117,1468800,114,1468800
1776698064,paint.bmp,naive.cl,500,375,8,false,43,11,28,45,562500,43,562500
1776698064,paint.bmp,optimized.cl,500,375,8,false,6,11,3,46,562500,43,562500
1776698064,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698064,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,24,318828
1776698064,cars.bmp,naive.cl,370,415,8,false,40,11,28,39,460650,35,460650
1776698064,cars.bmp,optimized.cl,370,415,8,false,8,11,3,39,460650,35,460650
1776698064,land.bmp,naive.cl,1039,789,8,false,200,11,28,199,2459313,530,2459313
1776698064,land.bmp,optimized.cl,1039,789,8,false,34,11,3,198,2459313,298,2459313
1776698064,lamp.bmp,naive.cl,450,500,8,false,88,10,29,54,675000,52,675000
1776698064,lamp.bmp,optimized.cl,450,500,8,false,12,11,3,55,675000,51,675000
1776698064,robot.bmp,naive.cl,450,450,8,false,63,11,33,50,607500,46,607500
1776698064,robot.bmp,optimized.cl,450,450,8,false,12,11,3,50,607500,46,607500
1776698064,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698064,moon.bmp,optimized.cl,560,420,8,false,12,11,3,57,705600,54,705600
1776698064,color_gradient_8bit.png,naive.cl,512,512,8,false,52,14,31,63,786432,60,786432
1776698064,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698065,test.pgm,naive.cl,1024,683,8,true,186,11,28,55,699392,53,699392
1776698065,test.pgm,optimized.cl,1024,683,8,true,29,10,3,56,699392,53,699392
1776698065,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698065,building.bmp,optimized.cl,720,680,8,false,13,11,3,118,1468800,114,1468800
1776698065,paint.bmp,naive.cl,500,375,8,false,44,11,28,45,562500,43,562500
1776698065,paint.bmp,optimized.cl,500,375,8,false,6,11,3,46,562500,43,562500
1776698065,wires.bmp,naive.cl,326,326,8,false,28,11,28,27,318828,24,318828
1776698065,wires.bmp,optimized.cl,326,326,8,false,7,11,2,27,318828,25,318828
1776698065,cars.bmp,naive.cl,370,415,8,false,42,13,30,39,460650,35,460650
1776698065,cars.bmp,optimized.cl,370,415,8,false,10,11,3,39,460650,35,460650
1776698065,land.bmp,naive.cl,1039,789,8,false,199,11,28,195,2459313,346,2459313
1776698065,land.bmp,optimized.cl,1039,789,8,false,35,11,2,197,2459313,354,2459313
1776698065,lamp.bmp,naive.cl,450,500,8,false,88,11,29,54,675000,51,675000
1776698065,lamp.bmp,optimized.cl,450,500,8,false,11,11,2,54,675000,52,675000
1776698065,robot.bmp,naive.cl,450,450,8,false,63,11,29,51,607500,47,607500
1776698065,robot.bmp,optimized.cl,450,450,8,false,11,11,3,50,607500,46,607500
1776698065,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698065,moon.bmp,optimized.cl,560,420,8,false,12,10,2,57,705600,54,705600
1776698065,color_gradient_8bit.png,naive.cl,512,512,8,false,48,11,28,63,786432,60,786432
1776698065,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,3,63,786432,60,786432
1776698066,test.pgm,naive.cl,1024,683,8,true,187,11,29,55,699392,53,699392
1776698066,test.pgm,optimized.cl,1024,683,8,true,29,11,3,55,699392,53,699392
1776698066,building.bmp,naive.cl,720,680,8,false,149,11,29,117,1468800,114,1468800
1776698066,building.bmp,optimized.cl,720,680,8,false,13,11,3,117,1468800,114,1468800
1776698066,paint.bmp,naive.cl,500,375,8,false,44,10,28,45,562500,43,562500
1776698066,paint.bmp,optimized.cl,500,375,8,false,6,11,3,47,562500,43,562500
1776698066,wires.bmp,naive.cl,326,326,8,false,28,11,29,27,318828,24,318828
1776698066,wires.bmp,optimized.cl,326,326,8,false,7,11,3,27,318828,24,318828
1776698066,cars.bmp,naive.cl,370,415,8,false,39,11,29,39,460650,35,460650
1776698066,cars.bmp,optimized.cl,370,415,8,false,8,10,3,39,460650,35,460650
1776698066,land.bmp,naive.cl,1039,789,8,false,201,11,29,195,2459313,319,2459313
1776698066,land.bmp,optimized.cl,1039,789,8,false,34,11,2,195,2459313,327,2459313
1776698066,lamp.bmp,naive.cl,450,500,8,false,88,11,28,54,675000,51,675000
1776698066,lamp.bmp,optimized.cl,450,500,8,false,12,11,2,54,675000,51,675000
1776698066,robot.bmp,naive.cl,450,450,8,false,63,11,29,49,607500,46,607500
1776698066,robot.bmp,optimized.cl,450,450,8,false,11,11,2,48,607500,46,607500
1776698066,moon.bmp,naive.cl,560,420,8,false,56,11,29,57,705600,54,705600
1776698066,moon.bmp,optimized.cl,560,420,8,false,12,11,2,57,705600,54,705600
1776698066,color_gradient_8bit.png,naive.cl,512,512,8,false,49,11,29,63,786432,60,786432
1776698066,color_gradient_8bit.png,optimized.cl,512,512,8,false,13,11,2,63,786432,60,786432
